# Italy expansion photo credits (Wikimedia Commons, CC/PD licensed)
# public path | Commons file | license | author

highlights/padua-2.jpg | https://commons.wikimedia.org/wiki/File:(Padova)_Basilica_di_Sant'Antonio_di_Padova_-_Chiostro_del_noviziato_-_East_view.jpg | CC BY-SA 4.0 | Didier Descouens
highlights/padua-3.jpg | https://commons.wikimedia.org/wiki/File:Prato_della_Valle_in_Padua.JPG | CC BY-SA 4.0 | AnatolyPm
highlights/padua-4.jpg | https://commons.wikimedia.org/wiki/File:Exterior_of_Palazzo_della_Ragione_(Padua).jpg | CC BY-SA 4.0 | Didier Descouens
highlights/padua-5.jpg | https://commons.wikimedia.org/wiki/File:Palazzo_Bo_-_Wikigita_Padova_16_settembre_2022_f08.jpg | CC BY-SA 4.0 | Marco Chemello (Wikimedia Italia)
highlights/parma-1.jpg | https://commons.wikimedia.org/wiki/File:Cathedral_(Parma)_-_Assumption_by_Correggio.jpg | CC BY-SA 4.0 | Antonio da Correggio</
highlights/parma-2.jpg | https://commons.wikimedia.org/wiki/File:Parma,_battistero_e_Palazzo_Vescovile.jpg | CC BY-SA 4.0 | Palickap
highlights/parma-3.jpg | https://commons.wikimedia.org/wiki/File:Parma-teatro-farnese-in-national-gallery.jpg | CC BY-SA 4.0 | www.bestofcinqueterre.com
highlights/parma-4.jpg | https://commons.wikimedia.org/wiki/File:Parco_Ducale,_scorcio_novembre_2022_(Parma)_02.jpg | CC BY-SA 4.0 | Threecharlie
highlights/parma-5.jpg | https://commons.wikimedia.org/wiki/File:Parmigiano-Reggiano_from_The_Grand_Cafe.jpg | CC BY-SA 4.0 | Peachyeung316
highlights/perugia-1.jpg | https://commons.wikimedia.org/wiki/File:Fuente_Mayor,_Perugia,_Italia,_2022-09-20,_DD_25.jpg | CC BY-SA 4.0 | Diego Delso
highlights/perugia-2.jpg | https://commons.wikimedia.org/wiki/File:Palacio_de_los_Priores,_Perugia,_Italia,_2022-09-20,_DD_07.jpg | CC BY-SA 4.0 | Diego Delso
highlights/perugia-3.jpg | https://commons.wikimedia.org/wiki/File:22_Rocca_Paolina_(Perugia).jpg | CC BY-SA 4.0 | Enric
highlights/perugia-4.jpg | https://commons.wikimedia.org/wiki/File:Perugia_Arco_Etrusco.jpg | CC BY 2.0 | Francesco Gasparetti
highlights/perugia-5.jpg | https://commons.wikimedia.org/wiki/File:Perugia-acquedotto01.jpg | CC BY-SA 2.0 | scudsone
highlights/polignano-a-mare-1.jpg | https://commons.wikimedia.org/wiki/File:Lama_Monachile.jpg | CC BY-SA 4.0 | Calogero77
highlights/polignano-a-mare-2.jpg | https://commons.wikimedia.org/wiki/File:POL_-_Coastal_houses_and_cliffs_in_Polignano_a_Mare,_Italy,_2022.jpg | CC BY-SA 4.0 | Josep M. Gracia
highlights/polignano-a-mare-3.jpg | https://commons.wikimedia.org/wiki/File:POL_-_Statue_of_Domenico_Modugno_in_Polignano_a_Mare,_Italy,_2022.jpg | CC BY-SA 4.0 | Josep M. Gracia
highlights/polignano-a-mare-4.jpg | https://commons.wikimedia.org/wiki/File:Polignano_a_Mare_-_Grotta_Palazzese_dal_mare.jpg | CC BY-SA 4.0 | Lucamato
highlights/pompeii-1.jpg | https://commons.wikimedia.org/wiki/File:Forum_(Pompeii)_and_the_Vesuvio.jpg | CC BY-SA 4.0 | Commonists
highlights/pompeii-2.jpg | https://commons.wikimedia.org/wiki/File:Amphitheatre_of_Pompeii,_Exterior,_Sunset.jpg | CC BY-SA 4.0 | Marco Ober
highlights/pompeii-3.jpg | https://commons.wikimedia.org/wiki/File:Pompeii,_House_of_the_Tragic_Poet_(Pompeii)_with_Impluvium_and_Lararium_(48443768027).jpg | Public domain | Gary Todd from Xinzheng, China
highlights/pompeii-4.jpg | https://commons.wikimedia.org/wiki/File:Fresque_des_mytères,_Pompéi.jpg | Public domain | Unknown authorUnknown author
highlights/pompeii-5.jpg | https://commons.wikimedia.org/wiki/File:Herculaneum's_ruins_-_panoramio.jpg | CC BY-SA 3.0 | Michael Karavanov
highlights/portofino-1.jpg | https://commons.wikimedia.org/wiki/File:Portofino_-_2016-06-02_-_Harbor.jpg | CC BY 4.0 | Pierre-Selim Huard
highlights/portofino-2.jpg | https://commons.wikimedia.org/wiki/File:Castello_Brown_Portofino_01.jpg | CC BY-SA 4.0 | Superchilum
